Coin_id,Grade,Description,Qty,Certification_no,Ownership,Grading_Serv,Type
009029,63,1896 $20 Liberty Gold MS63,1,42437824,104,PCGS,
009029,63,1896 $20 Liberty Gold MS63,1,42437821,104,PCGS,
009029,63,1896 $20 Liberty Gold MS63,1,42437819,104,PCGS,
009029,63,1896 $20 Liberty Gold MS63,1,42437818,104,PCGS,
948766,70,2024-W $50 Gold American Eagle Burnished MS70,1,424362699,104,CAC Grading,
SHK126,CVF,126/5 SILVER Shkl of Tyre strk 4/5 srfc 2/5 CVF,1,4241491018,104,NGC,
009000,63,1883-S $20 Liberty Gold MS63,1,42402824,108,PCGS,
079983,70,2006-W $25 Gold American Eagle Burnished MS70,1,4232416007,108,NGC,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42227693,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42227692,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221450,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221449,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221443,108,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221442,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221441,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221440,104,Other,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221439,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221438,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221436,104,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221428,104,Other,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,42221427,104,PCGS,
007160,66,1885-CC S$1 Morgan Dollar MS66,1,42105529,104,PCGS,
007944,64,1912 $2.50 Indian Gold MS64,1,42042619,104,PCGS CAC,
009030,63,1896-S $20 Liberty Gold MS63,1,42039676,108,PCGS,
009034,63+,1898-S $20 Liberty Gold 63+,1,42032865,104,PCGS,
088004,62,1882 $3 Three Dollar Gold Proof Like MS62,1,42027370,104,PCGS,
009918,70,1997 $25 Gold American Eagle MS70,1,42018811,104,PCGS,
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41966386,104,NGC,B
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41966381,104,NGC,B
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41966380,104,NGC,B
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41966375,104,NGC,B
007549,58,1858-D G$1 Gold Dollar AU58,1,41965181,104,PCGS,
007522,63+,1853-C G$1 Gold Dollar MS63+,1,41955438,104,PCGS,
PLAE18,70,2018-W 1oz Palladium American Eagle PF70,1,419065444,104,CAC Grading,
008198,62,1840-D $5 Liberty Gold MS62,1,41789846,104,PCGS,
008214,58,1843-C $5 Liberty Gold AU58,1,41789813,104,PCGS,
861192,70,2021-W $50 Gold American Eagle Type 1 PF70,1,417712922,104,PCGS,
009852,69,1991 $25 Gold American Eagle MS69,1,41679059,108,CAC Grading,
009034,62+,1898-S $20 Liberty Gold 62+,1,41657389,108,PCGS,
009042,63,1902-S $20 Liberty Gold MS63,1,41507121,108,PCGS,
BFSM08,70,2008-W 4 Pc Buffalo set MS70,1,4150460004,108,NGC,
948766,70,2024-W $50 Gold American Eagle Burnished MS70,1,414343216,104,CAC Grading,
007942,64,1911 $2.50 Indian Gold MS64,1,41418999,108,PCGS CAC,
518831,70,2013-W $50 Gold American Eagle Burnished MS70,1,414182666,108,CAC Grading,
009039,64,1901 $20 Liberty Gold MS64,1,41380158,104,PCGS,
009034,62,1898-S $20 Liberty Gold MS62,1,41348220,104,PCGS,
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41318678,104,NGC,B
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41318676,104,NGC,B
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41318675,104,NGC,B
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41318674,104,NGC,B
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41318670,104,NGC,B
saes21,70,2021 (S) $1 Silver American Eagle MS70,1,41318669,104,NGC,B
GMFS20,69,2020-W 2 Pc Gold Mayflower Set 69,1,41314526,104,PCGS,
009027,62,1895 $20 Liberty Gold MS62,1,41294738,104,PCGS,
009000,63,1883-S $20 Liberty Gold MS63,1,41059280,104,PCGS,
008384,61,1893-CC $5 Liberty Gold MS61,1,40992936,104,PCGS CAC,
924257,70,2023-S $1 Silver American Eagle PR70,1,408799892,104,NGC,
948766,70,2024-W $50 Gold American Eagle Burnished MS70,1,408689522,104,CAC Grading,
009011,53,1889-CC $20 Liberty Gold AU53,1,40807651,108,PCGS,
819292,70,2020-W $50 Gold American Eagle V75 Privy PR70,1,40652138,108,PCGS,
007979,63,1859 $3 Three Dollar Gold MS63,1,40571271,104,PCGS,
007939,64,1908 $2.50 Indian Gold MS64,1,40550094,108,PCGS,
009030,62,1896-S $20 Liberty Gold MS62,1,40547915,104,PCGS,
824285,69,2016-W $1 Silver American Eagle Burnished W Mint Private Auction 69,1,40353105,104,PCGS,
824285,69,2016-W $1 Silver American Eagle Burnished W Mint Private Auction 69,1,40353104,104,PCGS,
824285,69,2016-W $1 Silver American Eagle Burnished W Mint Private Auction 69,1,40353103,104,PCGS,
824285,69,2016-W $1 Silver American Eagle Burnished W Mint Private Auction 69,1,40353102,104,PCGS,
824285,69,2016-W $1 Silver American Eagle Burnished W Mint Private Auction 69,1,40353101,104,PCGS,
8008PL,61,1886 $3 Three Dollar Gold PL MS61,1,4033552009,104,NGC,
393084,70,2008-W $100 Platinum Amer. Eagle MS70,1,40306449,104,PCGS,
008884,66,1932 $10 Indian Gold MS66,1,40300008,104,NGC,
008521,61,1911-D $5 Indian Gold MS61,1,40299257,104,PCGS,
008863,63,1909-D $10 Indian Gold MS63,1,40268017,104,PCGS,
008193,55,1839-D $5 Liberty Gold AU55,1,40260013,104,NGC,
008932,62,1861 $20 Liberty Gold MS62,1,40245540,104,PCGS,
007160,63,1885-CC S$1 Morgan Dollar MS63,1,40219186,104,PCGS,
007991,58,1870 $3 Three Dollar Gold AU58,1,40215304,104,NGC,
009038,63,1900-S $20 Liberty Gold MS63,1,40117597,104,PCGS,
009046,64,1904-S $20 Liberty Gold MS64,1,40051394,104,PCGS,
626300,70,2017-W $50 American Gold Buffalo PR70,1,399895946,104,CAC Grading,
008880,64+,1916-S $10 Indian Gold MS64+,1,39825698,104,PCGS,
007947,63,1914-D $2.50 Indian Gold MS63,1,39816439,108,PCGS,
008992,60,1880 $20 Liberty Gold MS60,1,39745985,108,PCGS,
009052,64,1907 $20 Liberty Gold LIBERTY MS64,1,39733803,104,PCGS,
009037,63,1900 $20 Liberty Gold MS63,1,39733406,104,PCGS,
009037,62,1900 $20 Liberty Gold MS62,1,39733094,104,PCGS,
008238,53,1848-D $5 Liberty Gold AU53,1,39727902,104,NGC,
824291,70,2019-S $1 Silver American Eagle Auction 1 of 120 PR70,1,39630634,104,PCGS,
824291,70,2019-S $1 Silver American Eagle Auction 1 of 120 PR70,1,39630633,104,PCGS,
824291,70,2019-S $1 Silver American Eagle Auction 1 of 120 PR70,1,39630632,104,PCGS,
007943,64,1911-D $2.50 Indian Gold MS64,1,39485310,108,NGC,
007144,66,1883-CC S$1 Morgan Dollar MS66,1,39465409,108,PCGS,
008967,61,1873 $20 Liberty Gold OPEN 3 MS61,1,39417551,104,PCGS,
009037,63,1900 $20 Liberty Gold MS63,1,3939065008,104,NGC,
009378,67+,1925 50C STONE MOUNTAIN 67+,1,39320902,108,PCGS CAC,
009348,67,1938 50C OREGON MS67,1,39284680,108,PCGS CAC,
007244,65,1896-S S$1 Morgan Dollar MS65,1,39260845,104,PCGS,
008010,62,1888 $3 Three Dollar Gold MS62,1,39209359,104,PCGS,
813829,69,2020 5 oz American Samoa Park ATB MS69,1,39159759,104,PCGS,
9890BC,69,1995 $10 Gold American Eagle Black Core MS69,1,3915164132,104,NGC,
009034,63,1898-S $20 Liberty Gold MS63,1,39146666,108,PCGS,
009036,64,1899-S $20 Liberty Gold MS64,1,39141498,104,PCGS,
009852,69,1991 $25 Gold American Eagle MS69,1,39133853,104,NGC,
008983,45,1877-CC $20 Liberty Gold EF45,1,39122131,108,PCGS,
008960,58,1871 $20 Liberty Gold AU58,1,39112691,108,PCGS,
009880,70,1994 $10 Gold American Eagle MS70,1,39062901,108,PCGS,
009888,70,1995 $5 Gold American Eagle 70,1,39062866,104,PCGS,
008985,61,1878 $20 Liberty Gold MS61,1,39018724,108,PCGS,
145739,63,1896 $20 Liberty Gold RPD FS-301 MS63,1,38993368,104,PCGS,
009011,58+,1889-CC $20 Liberty Gold AU58+,1,38952647,108,PCGS,
007941,64,1910 $2.50 Indian Gold MS64,1,38945487,104,PCGS,
007944,63,1912 $2.50 Indian Gold MS63,1,38927036,104,PCGS,
008988,61,1879 $20 Liberty Gold MS61,1,38924113,104,PCGS,
009031,63,1897 $20 Liberty Gold MS63,1,38779800,104,PCGS,
008378,62,1891-CC $5 Liberty Gold MS62,1,38732522,104,PCGS,
007939,64,1908 $2.50 Indian Gold MS64,1,38573788,104,PCGS,
521927,69,2014 (S) $1 Silver American Eagle MS69,1,3856039011,104,NGC,
9956BC,69,2001 $10 Gold American Eagle Black Core MS69,1,3855251191,104,NGC,
521927,69,2014 (S) $1 Silver American Eagle MS69,1,3855199025,104,NGC,
EJS470,70,2014 $1 SAE (Elizabeth Jones Signature) 70,1,3855151262,104,NGC,
009447,68,1936 50C WISCONSIN MS68,1,38477984,104,PCGS,
621295,70,2017-W $50 Gold American Eagle Proof 70,1,384556347,104,CAC Grading,
008970,60,1874 $20 Liberty Gold MS60,1,38428420,108,PCGS,
009956,70,2001 $10 Gold American Eagle MS70,1,38363029,108,PCGS,
009867,70,1993-P $1 Silver American Eagle PR70,1,38351723,108,PCGS,
009867,70,1993-P $1 Silver American Eagle PR70,1,38351715,108,PCGS,
009918,70,1997 $25 Gold American Eagle MS70,1,38334437,108,PCGS,
007993,61,1871 $3 Three Dollar Gold MS61,1,38331719,104,PCGS,
009288,67,1936 50C CLEVELAND MS67,1,38331612,104,PCGS CAC,
009367,67+,1937 50C ROANOKE 67+,1,38305884,104,PCGS CAC,
009904,70,1996 $10 Gold American Eagle MS70,1,38283031,108,PCGS,
POTN19,70,2019 Pride of Two Nations Set 70,1,38251647,104,PCGS,B
009957,70,2001 $25 Gold American Eagle MS70,1,38204925,108,PCGS,
006685,64,1963-D 50C Franklin Half Dollar MS64,1,38184888,104,PCGS,
008984,62,1877-S $20 Liberty Gold MS62,1,38155543,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,38101780,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,38046908,108,PCGS,
009867,70,1993-P $1 Silver American Eagle PR70,1,38046902,108,PCGS,
KENDY1,69,2010 50C Kennedy Half Dollar PR69,1,38002193,104,PCGS,
515913,69,2013 $1 Silver American Eagle MS69,1,3799102049,108,NGC,
009026,63,1894-S $20 Liberty Gold MS63,1,37952356,108,PCGS CAC,
009867,70,1993-P $1 Silver American Eagle PR70,1,37905879,108,PCGS,
008973,62,1875 $20 Liberty Gold MS62,1,37895630,108,PCGS,
000207,70,2013 W $1 Enhanced Finish ER Black SP70,1,3789177256,104,NGC,
009867,70,1993-P $1 Silver American Eagle PR70,1,37876013,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,37874157,108,PCGS,
000207,70,2013 W $1 Enhanced Finish ER Black SP70,1,3786676214,104,NGC,
000208,69,2013 W $1 Reverse PF ER White PF69,1,3784748043,104,NGC,
009877,70,1994-P $1 Silver American Eagle PR70,1,37715802,108,PCGS,
007943,62,1911-D $2.50 Indian Gold MS62,1,37706509,108,NGC,
008722,53,1892-CC $10 Liberty Gold AU53,1,37638177,104,PCGS,
775512,70,2019-W $50 Gold American Eagle Burnished P MS70,1,37510953,104,PCGS,
009867,70,1993-P $1 Silver American Eagle PR70,1,37488361,108,PCGS,
393092,70,2008-W $100 Platinum Amer. Eagle PR70,1,373494925,104,CAC Grading,
009387,67,1936-D 50C TEXAS MS67,1,37305022,104,PCGS CAC,
007981,55,1860-S $3 Three Dollar Gold AU55,1,37234832,104,PCGS,
009867,70,1993-P $1 Silver American Eagle PR70,1,37199692,108,PCGS,
008010,64,1888 $3 Three Dollar Gold MS64,1,37198910,104,PCGS CAC,
775512,70,2019-W $50 Gold American Eagle Burnished P MS70,1,37190427,104,PCGS,
775513,70,2019-W $50 Gold American Eagle Burnished Denver MS70,1,37190384,104,PCGS,
775513,70,2019-W $50 Gold American Eagle Burnished Denver MS70,1,37190381,104,PCGS,
775513,70,2019-W $50 Gold American Eagle Burnished Denver MS70,1,37190366,104,PCGS,
775513,70,2019-W $50 Gold American Eagle Burnished Denver MS70,1,37190364,104,PCGS,
775515,70,2019-W $50 Gold American Eagle Burnished W MS70,1,37190323,104,PCGS,
008517,64,1910 $5 Indian Gold MS64,1,37181421,104,PCGS,
009036,64+,1899-S $20 Liberty Gold 64+,1,37161500,104,PCGS,
009031,63,1897 $20 Liberty Gold MS63,1,37139929,104,PCGS,
393080,70,2008-W $25 Platinum Amer. Eagle MS70,1,37118872,104,PCGS,
009032,65,1897-S $20 Liberty Gold MS65,1,36977012,104,NGC,
009026,63,1894-S $20 Liberty Gold MS63,1,36906956,108,PCGS,
009850,69,1991 $10 Gold American Eagle MS69,1,3688176005,108,NGC,
009239,67,1936-S 50C ARKANSAS MS67,1,36846875,104,PCGS CAC,
007947,64,1914-D $2.50 Indian Gold MS64,1,36820436,104,PCGS,
009867,70,1993-P $1 Silver American Eagle PR70,1,36710580,108,PCGS,
686770,45,1851 10C SS Cent Am w/ Pinch XF45,1,36698388,104,PCGS,
009013,63,1890 $20 Liberty Gold MS63,1,36648376,104,PCGS,
009022,64+,1893 $20 Liberty Gold 64+,1,36610189,104,PCGS CAC,
009007,63,1887-S $20 Liberty Gold MS63,1,36579577,104,PCGS,
008952,58,1867-S $20 Liberty Gold AU58,1,36575496,108,PCGS,
007260,64,1899-O $1 Morgan Dollar MS64,1,36475736,104,PCGS,
686778,53,1856-O 10C SS Cent Am w/ Pinch AU53,1,36427139,104,PCGS,
009054,62,1907-S $20 Liberty Gold MS62,1,36426520,104,NGC,
008955,60,1869 $20 Liberty Gold MS60,1,36325105,104,NGC,
008868,63,1911 $10 Indian Gold MS63,1,36321481,104,PCGS,
008868,64,1911 $10 Indian Gold MS64,1,36320833,108,PCGS,
150437,70,2007 W $50 Platinum Amer. Eagle MS70,1,362917234,104,CAC Grading,
SSEP18,70,2018-S $1 Silver American Eagle PR70,1,36285343,104,NGC,
009306,67,1922 50C GRANT MS67,1,36206062,104,PCGS CAC,
8598NO,40,1847-O $10 Gold New Orleans Hoard XF40,1,36173391,104,PCGS,
009036,63,1899-S $20 Liberty Gold MS63,1,36135244,104,PCGS,
009036,63,1899-S $20 Liberty Gold MS63,1,36116648,104,NGC,
009005,63,1885-S $20 Liberty Gold MS63,1,36105422,108,PCGS,
418391,70,2010-W $10 Jane Pierce PR70,1,360952014,104,CAC Grading,
948766,70,2024-W $50 Gold American Eagle Burnished MS70,1,360684515,104,CAC Grading,
009867,70,1993-P $1 Silver American Eagle PR70,1,35981107,108,PCGS,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,35977965,104,PCGS,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,35977959,104,PCGS,
007126,65+,1881-CC S$1 Morgan Dollar 65+,1,35976100,104,PCGS,
861557,70,2021 $100 Platinum Amer. Eagle MS70,1,35945825,104,CAC Grading,
PLAE18,70,2018-W 1oz Palladium American Eagle PF70,1,359312324,104,CAC Grading,
009867,70,1993-P $1 Silver American Eagle PR70,1,35832001,108,PCGS,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,35818206,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,35818205,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,35818204,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,35818203,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,35813215,104,PCGS,
009867,70,1993-P $1 Silver American Eagle PR70,1,35811581,108,PCGS,
009051,62,1906-S $20 Liberty Gold MS62,1,35767765,104,NGC,
009877,70,1994-P $1 Silver American Eagle PR70,1,35734838,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,35682715,108,PCGS,
009052,63,1907 $20 Liberty Gold LIBERTY MS63,1,35592979,108,PCGS,
007951,65,1927 $2.50 Indian Gold MS65,1,35429906,104,PCGS,
002479,65,1915 1C Lincoln Cent MS65,1,35409010,104,PCGS,
003777,67,1881 3CN Three Cent Nickel PR67,1,35389261,104,PCGS CAC,
009882,69,1994 $25 Gold American Eagle MS69,1,35376680,104,PCGS,
009852,69,1991 $25 Gold American Eagle MS69,1,35366250,104,NGC,
009877,70,1994-P $1 Silver American Eagle PR70,1,35282312,108,PCGS,
008977,50,1876-CC $20 Liberty Gold 50,1,35118452,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,35083793,108,PCGS,
009381,67,1934 TEXAS Commemorative 1934 MS67,1,35058947,104,PCGS CAC,
009037,63,1900 $20 Liberty Gold MS63,1,34993025,104,PCGS,
PENY10,69,2010 1C Lincoln Shield Penny PR69,1,3492558105,104,PCGS,
099782,70,2000-W $100 Platinum Amer. Eagle PR70,1,349110185,104,CAC Grading,
009018,63,1891-S $20 Liberty Gold MS63,1,34879291,104,PCGS,
009812,69,1987 $25 Gold American Eagle MS69,1,34835048,104,PCGS,
009324,67,1936 50C LYNCHBURG MS67,1,34825569,104,PCGS CAC,
009036,63,1899-S $20 Liberty Gold MS63,1,34817458,104,PCGS,
099776,70,1999-W $100 Platinum Amer. Eagle PR70,1,347912083,104,CAC Grading,
009382,67+,1935 50C TEXAS MS67+,1,34714726,104,PCGS CAC,
518216,70,2013-W $100 Platinum Amer. Eagle PR70,1,346674407,104,CAC Grading,
8753NO,62,1903-O $10 Liberty New Orleans Gold Hoard MS62,1,34664158,104,PCGS,
8756NO,62,1904-O $10 Liberty New Orleans Gold Hoard MS62,1,34656306,104,PCGS,
007950,64,1926 $2.50 Indian Gold MS64,1,34656081,104,PCGS,
8733NO,61,1895-O $10 Liberty New Orleans Gold Hoard MS61,1,34655633,104,PCGS,
008999,58,1883-CC $20 Liberty Gold AU58,1,34601726,108,PCGS,
670713,64,1857-S $20 SS Cent Am w/ Pinch Spiked Shield MS64,1,34540430,104,PCGS,
009957,69,2001 $25 Gold American Eagle MS69,1,34535832,108,NGC,
009877,70,1994-P $1 Silver American Eagle PR70,1,34529146,108,PCGS,
8597EU,61,1847 $10 Liberty European Bank Hoard MS61,1,34497223,104,PCGS,
8756NO,62,1904-O $10 Liberty New Orleans Gold Hoard MS62,1,34477154,104,PCGS,
009279,67,1936 50C BRIDGEPORT MS67,1,34468751,104,PCGS CAC,
8385NO,62,1893-O $5 Liberty New Orleans Gold Hoard MS62,1,34405637,104,PCGS,
393078,70,2008-W $10 Platinum Amer. Eagle MS70,1,34388636,104,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,34360255,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,34360254,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,34360253,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,34360252,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,34360249,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,34360248,108,PCGS,
009877,70,1994-P $1 Silver American Eagle PR70,1,34360247,108,PCGS,
009027,62,1895 $20 Liberty Gold MS62,1,34329104,104,NGC,
921118,70,2006-W $50 Platinum Amer. Eagle PR70,1,342530906,104,CAC Grading,
8932EU,40,1861 $20 Liberty European Bank Hoard XF40,1,34093595,104,PCGS,
009026,64,1894-S $20 Liberty Gold MS64,1,34085968,104,PCGS,
009029,62,1896 $20 Liberty Gold MS62,1,34071613,104,PCGS,
8756NO,62,1904-O $10 Liberty New Orleans Gold Hoard MS62,1,34071323,104,PCGS,
8756NO,62,1904-O $10 Liberty New Orleans Gold Hoard MS62,1,34071322,104,PCGS,
ABEL10,69,2010 $1 Abe Lincoln Dollar PR69,1,3404230027,104,NGC,
9850BC,69,1991 $10 Gold American Eagle Black Core MS69,1,3403640046,104,NGC,
008982,62,1877 $20 Liberty Gold MS62,1,33995105,108,NGC,
9956BC,70,2001 $10 Gold American Eagle Black Core MS70,1,33993942,104,NGC,
009952,69,2000 $25 Gold American Eagle MS69,1,33985830,108,NGC,
150437,70,2007 W $50 Platinum Amer. Eagle MS70,1,338561165,104,CAC Grading,
8978GH,61,1876-S $20 Liberty Gold Granite Lady Hoard 61,1,33839604,104,PCGS,
8967gh,60,1873 $20 Liberty Gold Granite Lady Hoard O/ 3 60,1,33825860,104,PCGS,
008984,62,1877-S $20 Liberty Gold MS62,1,337997004,104,NGC,
418390,70,2010-W $10 Abigail Fillmore PR70,1,337459702,104,CAC Grading,
007939,65,1908 $2.50 Indian Gold MS65,1,33578549,108,PCGS,
007466,65,1926 $2.50 Gold Commemorative SESQUI MS65,1,33542599,104,PCGS,
009229,67,1937 50C ANTIETAM MS67,1,33518298,104,PCGS CAC,
9872BC,69,1993 $25 Gold American Eagle Black Core MS69,1,3347074003,104,NGC,
007952,65,1928 $2.50 Indian Gold MS65,1,33449309,104,NGC,
8962EU,61,1871-S $20 Liberty European Bank Hoard MS61,1,33321503,104,PCGS,
008530,63,1915 $5 Indian Gold MS63,1,33306456,104,PCGS,
404566,70,2009-W $10 Letitia Tyler MS70,1,3323469032,104,NGC,
8972GH,61,1874-S $20 Liberty Gold Granite Lady Hoard 61,1,33231063,104,PCGS,
008688,53,1880-CC $10 Liberty Gold AU53,1,3322536002,108,NGC,
006618,67,1943 50C Walking Liberty Half MS67,1,33214913,104,PCGS CAC,
008517,63,1910 $5 Indian Gold MS63,1,3320675003,104,NGC,
8975GH,62,1875-S $20 Liberty Gold Granite Lady Hoard MS62,1,33205980,104,PCGS,
009022,63,1893 $20 Liberty Gold MS63,1,33173501,104,PCGS,
008866,63,1910-D $10 Indian Gold MS63,1,33155116,104,PCGS,
008878,64,1915 $10 Indian Gold MS64,1,33115077,108,PCGS,
8967gh,62,1873 $20 Liberty Gold Granite Lady Hoard O/ 3 62,1,33107909,104,PCGS,
008960,53,1871 $20 Liberty Gold AU53,1,32981613,108,PCGS,
8959GH,55,1870-S $20 Liberty Gold Granite Lady Hoard 55,1,32981102,108,PCGS,
008525,63+,1913 $5 Indian Gold 63+,1,32976478,104,PCGS,
395702,70,2008-W $10 Van Burens Liberty MS70,1,3296026023,104,NGC,
008997,58,1882-CC $20 Liberty Gold AU58,1,3295286002,108,NGC,
395700,70,2008-W $10 Jacksons Liberty MS70,1,3295191045,104,NGC,
395700,70,2008-W $10 Jacksons Liberty MS70,1,3295191021,104,NGC,
009037,63,1900 $20 Liberty Gold MS63,1,3294624061,108,NGC,
009957,70,2001 $25 Gold American Eagle MS70,1,3293171002,104,NGC,
150888,70,2007 W $10 Abigail Adams MS70,1,3289263036,104,NGC,
150439,70,2007 W $100 Platinum Amer. Eagle MS70,1,32817814,104,PCGS,
PLAE24,70,2024 1 oz Palladium American Eagle PR70,1,328094637,104,CAC Grading,
009022,63,1893 $20 Liberty Gold MS63,1,32690363,108,PCGS,
007947,62,1914-D $2.50 Indian Gold MS62,1,3266600033,108,NGC,
008866,63,1910-D $10 Indian Gold MS63,1,32658058,104,PCGS,
008866,63,1910-D $10 Indian Gold MS63,1,32658057,104,PCGS,
021125,70,2006-W $10 Platinum Amer. Eagle MS70,1,32625184,104,PCGS,
009022,63,1893 $20 Liberty Gold MS63,1,32611778,108,PCGS,
007949,63,1925-D $2.50 Indian Gold MS63,1,3258908001,104,NGC,
007951,64,1927 $2.50 Indian Gold MS64,1,32578955,108,PCGS,
009810,69,1987 $5 Gold American Eagle MS69,1,3257295028,104,PCGS,
009810,69,1987 $5 Gold American Eagle MS69,1,3257295025,104,PCGS,
009810,69,1987 $5 Gold American Eagle MS69,1,3257295023,104,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,3257295001,104,PCGS,
395702,70,2008-W $10 Van Burens Liberty MS70,1,3257283005,104,NGC,
399932,70,2008 W $5 Buffalo Proof PR70,1,3253619145,104,NGC,
009862,69,1992 $25 Gold American Eagle MS69,1,3253504010,108,NGC,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32526218,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32526210,104,Other,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32526209,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32515623,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32515619,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32515615,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32515614,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32515613,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32515612,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32515599,104,PCGS,
006683,64,1962-D 50C Franklin Half Dollar MS64,1,32515597,104,PCGS,
